ids,intents,sentences,sentence_orgin
8589,calendar_set,Vui lòng lên lịch họp với RI lúc mười giờ sáng vào tháng Tư đầu tiên ,please schedule meeting with ri at ten am on april first
139,play_music,Chơi danh sách nhạc jazz của tôi ,play my jazz playlist
11405,play_podcasts,Vui lòng chọn tập tiếp theo trong podcast ,select the next episode in the podcast please
12122,transport_taxi,Lên lịch cho một Uber trong hai mươi phút đến Tesco trên đường thứ năm ,schedule an uber in twenty minutes to tesco on fifth street
16153,email_querycontact,Tar hoạt động hiện đang ở đâu ,where does tar work currently
13394,calendar_set,Tôi muốn nó để làm cho các cuộc hẹn bác sĩ vv đối với tôi ,i would like it to make doctor appointments etc for me
6635,weather_query,thời tiết như thế ,weather like
1935,music_query,Ai là nhà văn bài hát ,who is the song writer
13707,qa_currency,Tỷ giá hối đoái cho bạn là gì. S. d. đến nzd. ,what is the exchange rate for u. s. d. to nzd
1657,alarm_query,Có bao nhiêu báo động hiện đang được thiết lập ,how many alarms are currently set
3647,play_music,đưa tôi đến nhiều nhạc hơn bởi nghệ sĩ đó ,take me to more music by that artist
6843,calendar_set,Thêm một cuộc họp vào ngày mai với một pamela lúc sáu giờ ,add a meeting tomorrow with a pamela at six
2789,play_music,bạn có thể tìm thấy bài hát mới nhất từ mgk ,can you find the newest song from mgk
6219,general_quirky,Câu hỏi này không có ý nghĩa ,this question does not make sense
15620,social_post,Tweet cho tôi khiếu nại về ổ gà trên đường ,tweet for me the complaint about potholes on road
554,iot_hue_lightoff,Vui lòng đặt đèn tắt trong phòng khách ,please set the lights off in the living room
1541,weather_query,tôi không muốn mang theo một chiếc ô chúng ta sẽ có mưa ngày hôm nay ,i dont want to carry an umbrella will we have rain today
11397,play_podcasts,Vui lòng chơi tập tiếp theo ,please play the next episode
3658,iot_cleaning,Google tôi cần phòng khách không lưu trữ bạn có thể bật máy hút bụi ,google i need the living room vacuumed can you turn on the vacuum cleaner
6329,general_quirky,"Có một số phần nhất định trong ngày của tôi, nơi tôi đang mệt mỏi olly ",there are certain parts of my day where i am fatigued olly
7386,calendar_query,cho tôi xem lời nhắc của tôi ,show me my reminders
13183,general_quirky,Tự động khóa nhà sau hai giờ rưỡi ,auto lock the house after two and half hours
12542,transport_query,Tàu hỏa đến từ Sacramento là gì ,what is the time train coming from sacramento
14711,qa_factoid,khu vực nào có ít nhất một ngàn dặm của sa mạc mở ,what area has at least a thousand miles of open desert
1097,play_music,Chơi danh sách nhạc Dance Music của tôi ,play my dance music playlist
17040,email_query,Chúng ta nên làm gì khi tiến bộ về tổng thống ,what should we do as progressives about the president
10581,lists_remove,Di chuyển mua vật phẩm trứng vào thùng rác từ danh sách để làm ,move buying eggs item to trash from to do list
3241,alarm_set,Đặt báo thức cho buổi trưa vào ngày mai ,set alarm for noon tomorrow
1459,takeaway_order,Đặt một chiếc bánh pizza Pepperoni lớn từ Dominos để đi ,order a large pepperoni pizza from dominos to go
4902,audio_volume_up,Làm ơn bật lên nhạc ,turn up music please
12935,qa_factoid,Bạn nên biết về ,you should know about
14747,qa_factoid,là colombo trên bờ biển Sri Lanka ,is colombo on the coast of sri lanka
9135,calendar_query,Lịch trình vào thứ Hai tuần sau là gì ,what is the schedule on next monday
9344,play_radio,Vui lòng bật đài phát thanh chín trăm bảy mươi ba fm ,please turn the radio nine hundred and seventy three fm
5633,play_music,Chơi bài hát của nghệ sĩ FRUBS ,play song by frubs artist
4883,news_query,những gì đang xảy ra với át chủ bài ,whats going on with trump
2301,datetime_query,Ngày nào trong năm nay có thời gian ban ngày dài nhất ,what day this year has the longest daylight time
17031,email_sendemail,"Tôi cần một chuỗi email cho mẹ tôi, tôi đang lên kế hoạch cho cô ấy hỏi cô ấy hỏi cô ấy thời tiết sẽ như thế nào để đóng gói ",i need an email chain to my mother i'm planning a trip to see her ask her how the weather will be so i know how to pack
586,news_query,Tin tức mới nhất như thế nào ,how latest news
8942,calendar_remove,Xóa mọi thứ trong tháng này ,delete everything for this month
157,iot_hue_lightdim,Giảm độ sáng ,reduce the brightness
6481,general_quirky,Tôi đã vào một xác tàu ngày hôm nay ,i got into a wreck today
3076,iot_wemo_off,tắt phích cắm ,shut down the plug
7017,calendar_query,Lịch của tôi có trống không ,is my calendar empty
7203,calendar_query,Những sự kiện nào tôi đã lên kế hoạch trong hai tuần tới ,what events do i have planned for the next two weeks
16340,email_query,Hãy để tôi xem các email gần đây nhất của tôi ,let me see my most recent emails
9970,cooking_recipe,Có bất cứ điều gì để làm với Quinoa để làm cho nó không có vị khủng khiếp ,is there anything to do with quinoa to make it not taste awful
7323,calendar_set,Vui lòng nhập vào lịch của tôi một cuộc hẹn với Tiến sĩ Branden cho thứ Sáu này lúc sáu giờ tối ,please enter in my calendar an appointment with dr branden for this friday at six pm
6379,general_quirky,Bạn có lưu trữ thông tin cá nhân về tôi không ,do you store personal information about me
15473,social_post,Gửi một tweet đến lưới quốc gia ,send a tweet to national grid
3878,weather_query,Thời tiết hiện tại ở Miami là gì ,what is the current weather in miami
4564,takeaway_order,Đặt món ăn từ Applebees ,order food from applebees
14184,qa_stock,cổ phiếu fb. ,fb stocks
14394,qa_definition,Xác định triết học ,define philosophy
8225,calendar_remove,Xóa sự kiện cho thứ ba ,delete event for tuesday
10989,lists_remove,cắt ớt đỏ từ cửa hàng tạp hóa ,cut red peppers from groceries
4626,takeaway_order,Những nhà hàng Mexico ở đó gần đó để mang đi ,what mexican restaurants are there nearby for takeout
7926,calendar_query,Những gì trong lịch trình của tôi trong tuần này ,what's on my schedule this week
1897,iot_hue_lightoff,Đặt ánh sáng phòng khách ,put off the living room light
4802,iot_hue_lightchange,Làm cho đèn một màu khác nhau ,make the lights a different color
8664,recommendation_events,Cuối tuần này những sự kiện đang diễn ra ở Seattle ,this weekend what events are going on in seattle
6200,general_quirky,Nó có thể như thế nào ,how it's possible
7114,calendar_query,Hãy cho tôi biết nếu có một cuộc họp thị trấn thứ hai ,let me know if there is a town meeting monday
9791,play_audiobook,Chơi bài hát Melody từ Audiobook ,play the melody song from audiobook
12274,transport_query,Nhận tuyến đường cho Los Angeles từ đây ,get route for los angles from here
15832,email_sendemail,Gửi cho liên hệ với một email như sau ,send to the contact an email as follows
13953,general_quirky,"Tôi muốn biết nếu trong các hoạt động toán học được tính trước khi bổ sung, trừ, nhân hoặc chia hoặc phân chia ","i would like to know if in math operations is calculated before the addition, subtraction, multiply or division"
15254,recommendation_events,chuyện gì đang xảy ra ở đây ,what's happening here
12142,transport_traffic,Làm thế nào là đi lại của tôi ,how is my commute
9403,play_radio,Vui lòng điều chỉnh radio XM của tôi với CNN ,please tune my xm radio to cnn
5585,weather_query,Tôi có cần kem chống nắng cho ngày hôm nay không ,do i need sunscreen for today
1181,news_query,Tìm bài viết Trump mới nhưng không phải từ Fox News ,find new trump articles but not from fox news
13992,general_quirky,Giải thưởng mới của anh ấy ,his new award
6488,general_quirky,thông báo. ,notifications
12130,transport_ticket,Lên lịch một hành trình đến Las Vegas bằng tàu hỏa ,schedule a journey to las vegas by train
13286,general_quirky,Xác định lạm phát và mô tả những ảnh hưởng của nó đối với một nền kinh tế ,define inflation and describe it's effects on an economy
3243,alarm_set,Đặt báo thức cho ngày sáu tháng 6 hai nghìn mười bảy lúc năm giờ sáng ,set alarm for sixth of june two thousand seventeen at five am
10246,play_game,Chơi cờ với tôi ,play chess with me
12816,transport_query,Những hướng dẫn đến hut pizza gần nhất ,what's the directions to the nearest pizza hut
7900,calendar_query,Tôi có bất cứ điều gì theo lịch trình hôm nay từ ba đến bốn giờ chiều ,do i have anything scheduled today between three and four pm
7051,calendar_set,"Thêm một sự kiện vào Lịch Google của tôi cho ngày hai mươi giây, vui lòng ",add an event to my google calendar for the date march twenty second please
4022,query,thông tin cập nhật ,news updates
9649,play_radio,Đi đến Sirius và chơi kênh Hip Hop ,go to sirius and play the hip hop channel
12330,transport_taxi,Mở Uber và đặt một chiếc xe trong mười hai giờ ,open uber and book a car for twelve o'clock
7062,calendar_remove,Vui lòng xóa các sự kiện lịch của tôi ,please delete my calendar events
3068,takeaway_order,Đặt hàng tôi postermate của McDonald ,order me postmates of mcdonald
14161,qa_factoid,Quốc gia nào sử dụng nhiều than nhất ,what country uses the most coal
13879,qa_factoid,Nói cho tôi biết về Michael Jackson ,tell me about michael jackson
3372,datetime_query,Mấy giờ ở California ,what time is it in california
7218,calendar_query,Có bao nhiêu lời nhắc trong ngày mai ,how many reminders are there for tomorrow
606,weather_query,Dự báo thời tiết cuối tuần là gì ,what is the weekend weather forecast
2539,takeaway_query,Khi nào tôi cần rời đi để nhận đơn đặt hàng của tôi ,when do i need to leave to pick up my order
11482,play_podcasts,Chơi podcast có tên Ringcast ,play the podcast named ringcast
12862,transport_traffic,Có bất kỳ lưu lượng truy cập không ,is there any traffic
226,iot_cleaning,Làm sạch sàn xin vui lòng ,clean the floor please
6296,general_quirky,Máy tính này rất khó sử dụng ,this computer is very hard to use
7021,calendar_query,Chỉ cho tôi nhắc nhở vào ngày mai ,show me reminders on tomorrow
7251,calendar_remove,Hủy tiệc của Sam ,cancel sam's party
17024,email_sendemail,Gửi cho mẹ một email và tìm hiểu những gì thời tiết trong tuần ,send mom an email and find out what he weather is like for the week
14392,qa_definition,Xác định tăng tốc ,define acceleration
12246,transport_query,Có một chuyến tàu từ Philadelphia đến thành phố New York vào buổi trưa ,is there a train from philadelphia to new york city at noon
