ids,intents,sentences,sentence_orgin
5634,weather_query,Thời tiết hôm nay sẽ có nhiều mây ,will the weather today be cloudy
5704,play_music,Vui lòng chơi danh sách nhạc hàng đầu của tôi ,please play my top music playlist
9758,play_audiobook,Tôi muốn bắt đầu audiobook mới này ,i would like to start this new audiobook
13424,qa_factoid,ở đâu ,where is
3799,iot_hue_lightchange,Thay đổi đèn thành màu hồng ,change lights to pink
13399,general_quirky,Hãy làm một số bỏng ngô và xem một bộ phim cũ cùng nhau ,let's make some popcorn and watch an old movie together
6644,general_quirky,cuộc sống có ý nghĩa gì ,whats the meaning of life
8646,calendar_query,Tôi có bất kỳ lời nhắc nào đang chờ trong hàng đợi của tôi ,do i have any reminders that are waiting in my queue
15336,social_post,Đặt điện thoại gia đình trên Instagram ,place family phone on instagram
13414,general_quirky,Bạn có thể cho tôi biết ai tạo ra bạn ,can you tell me who create you
4417,datetime_query,Thời gian Wellington Nz. ,time wellington nz
16503,email_querycontact,Mary Smith có sống trên đường phố chính không ,does mary smith live on main street
16268,email_sendemail,Trả lời email của Robert vào sáng hôm nay ,reply to robert's email of today morning
5007,alarm_query,Những ngày báo động của tôi được đặt cho những ngày nào ,what days are my alarms set for
4066,datetime_query,Bạn có thể cho tôi biết thời gian ở New York ,can you tell me the time in new york
720,general_greet,xin chào ,hello
7385,calendar_set,nhắc nhở tôi vì đã gọi cho tất cả những người tham gia ,remind me for making call to all participants
4371,play_music,bài hát này cho tôi ,my this song for me
12646,transport_query,Khi nào tàu rời khỏi ga Penn ,when does the train leave penn station
3107,play_music,Chơi một số nhạc rock ,play some rock music
9533,play_radio,Bắt đầu chơi FM chín mươi sáu điểm năm khi đó là một chiều ,start playing fm ninety six point five when it is one pm
16540,email_query,Mẹ đã gửi cho tôi bất kỳ email nào ,has mom sent me any emails
14057,qa_currency,cho tôi tỷ giá hối đoái cho đồng đô la Mỹ và đồng euro ,give me the exchange rate for the us dollar and the euro
15392,social_query,Có ai nhắn tin cho tôi trên facebook không ,did anyone message me on facebook
14768,qa_factoid,là đại dương lớn nhất trên thế giới Thái Bình Dương ,is the largest ocean in the world the pacific
2592,audio_volume_mute,"Tôi đã có một cuộc họp vào tối nay bảy giờ tối, hãy tắt tiếng âm nhạc trong một giờ ",i've got a meeting by tonight seven pm please mute the music for an hour
8081,calendar_query,Tôi có thời gian rảnh vào thứ ba tới để lên lịch một cuộc họp không ,do i have free time next tuesday to schedule a meeting
13719,qa_factoid,adele sẽ đi tour ,is adele going to go on tour
1164,play_music,Chơi Tôi đi bộ theo Johnny Cash ,play i walk the line by johnny cash
9825,play_audiobook,Tiếp tục bài hát từ Audiobook của Michael Jackson ,resume the song from the audiobook by michael jackson
7399,calendar_set,Tạo sự kiện mới vào Lịch Sinh nhật của John ,create new event on calendar john's birthday
7334,calendar_set,Lên lịch cho sự kiện của tôi với người tại thời điểm và địa điểm ,schedule my event with person at time and place
881,datetime_query,Bây giờ là mấy giờ ở Honolulu ,what time is it in honolulu
3698,music_likeness,KFI là rapper yêu thích của tôi ,kfi is my favorite rapper
17029,email_sendemail,Olly Gửi Bob và Email ,olly send bob and email
1565,news_query,Tin tức cho ngày thứ tư thứ tư là bao nhiêu và mười bảy ,what was the news for march fourth two thousand and seventeenth
14712,qa_factoid,adele bao nhiêu tuổi ,how old is adele
12118,recommendation_events,Alexa xin vui lòng tìm kiếm các sự kiện gần tôi ,alexa please search for events near me
9805,play_audiobook,Chơi cho tôi Michael Jackson Song từ Audiobook ,play for me michael jackson song from audiobook
16996,email_sendemail,Tôi cần gửi email đến Michael ,i need to send an email to michael
8813,calendar_remove,Hãy làm trống lịch của tôi ,please empty my calendar
15850,email_sendemail,Gửi email đến sjobs @ apple dot com ,send an email to sjobs@apple dot com
4577,audio_volume_up,bật lên âm lượng của người nói của tôi ,turn up the volume of my speakers
5875,weather_query,Tôi có nên mặc một chiếc váy hoặc một chiếc áo ngày nay ,should i wear a a dress or a sweat shirt today
13164,qa_definition,Xác định dao động ,define oscillate
2289,audio_volume_up,tăng khối lượng bởi một ,increase volume by one
1358,play_music,Nhận thiết lập cần tôi theo dõi âm nhạc ,get set need me music track
6888,calendar_query,tốt nhất ,best
13648,qa_currency,tỷ giá hối đoái giữa pound sterling và đô la Mỹ là gì ,what is the exchange rate between pound sterling and the us dollar
13613,qa_factoid,Casey Affleck đóng vai chính là bộ phim nào ,what movies has casey affleck starred in
4123,takeaway_query,Những nhà hàng châu Á gần đó cung cấp để đi ăn ,what asian restaurants nearby offer to go food
3092,iot_hue_lightoff,Tắt một ánh sáng trong phòng ngủ của tôi ,turn off one light in my bedroom
15713,social_post,Tôi muốn đặt một cuộc gọi đến dịch vụ khách hàng của Amazon ,i would like to place a call to amazon customer service
3575,music_likeness,Bài hát này là quá tốt ,this song is too good
522,weather_query,Điều đó là không thể ,its not possible
11359,play_podcasts,Vui lòng chơi tập tiếp theo ,please play next episode
3591,audio_volume_up,olly nói to ,olly speak loudly
8102,calendar_set,Alexa đánh dấu lịch của tôi là không có sẵn ngày hôm nay ,alexa mark my calendar as unavailable today
5114,alarm_query,Có bất kỳ báo động sau năm giờ sáng ,is there any alarm after five am
1068,iot_cleaning,Có bất cứ điều gì tôi cần biết trước khi tôi kích hoạt máy hút bụi robot ,is there anything i need to know before i activate the robot vacuum cleaner
6075,play_music,bạn có thể chơi bạn không mang cho tôi hoa ,could you play you don't bring me flowers
14896,qa_factoid,Rama đã đi trên hành trình cuối cùng của mình ở đâu ,where did rama go on his final journey
13961,qa_factoid,Nơi nằm ở thác nước lớn nhất thế giới ,where is located the biggest waterfall in the world
16013,email_sendemail,Gửi email đến Jesse ,send an email to jesse
8872,calendar_remove,Xóa bữa trưa với Michael ,delete lunch with michael
3813,audio_volume_mute,tắt tiếng cho đến khi tôi nói như vậy ,mute enabled until i say so
14992,qa_factoid,Alexa cho tôi biết từ khóa về Usain Bolt ,alexa tell me keywords about usain bolt
747,play_music,Chơi bài hát từ danh sách trance của tôi ,play song from my trance list
9338,play_radio,Tôi muốn nghe chín trăm bốn mươi một xin vui lòng ,i want to listen to nine hundred and forty one please
12043,recommendation_locations,Olly Tôi đang đói những gì tốt để ăn ở Cincinnati ,olly i'm starving what's good to eat in cincinnati
922,play_music,Chơi nhạc từ trạm nghệ sĩ Pandora yêu thích của tôi ,play music from my favorite pandora artist station
10543,lists_createoradd,Bắt đầu một danh sách tên chó ,start a list of dog names
7462,calendar_set,Tôi có một cuộc hẹn hò với nhóm Ngân hàng Thế giới vào ngày hai mươi tám xin vui lòng nhắc nhở tôi ,i have a date with the world bank group on the twenty eighth please remind me
8471,calendar_remove,Xóa tất cả các sự kiện của tháng trước từ lịch ,remove all the events of last month from the calendar
11973,recommendation_events,cho tôi biết bất kỳ doanh số sân nào xảy ra ,tell me any yard sales happening
435,datetime_query,ngày nào trong tháng là thứ ba tới ,what day of the month is next tuesday
2111,datetime_convert,"Khi đó là mười giờ tối ở đây, mấy giờ ở Brisbane ",when it's ten pm here what time is it in brisbane
7511,query,là ngày mai một kỳ nghỉ ,is tomorrow a holiday
5759,weather_query,Thời tiết cho tuần tới tại New York ,weather for the next week in new york
11938,recommendation_locations,hey olly liệt kê các cửa hàng địa phương cho tôi ,hey olly list the local shops for me
15687,social_post,Xin chào bạn có thể cung cấp chi tiết liên lạc cho một trung tâm dịch vụ cụ thể ,hello can you give the contact details for a particular service centre
550,music_query,bài hát nào đang chơi ,what song is playing
1781,weather_query,Tôi có thể biết thời tiết ở đó không ,may i know the weather there
16444,email_querycontact,Làm thế nào tôi có thể liên hệ với người này ,how can i contact this person
15787,email_query,Tôi có email nào từ công việc không ,do i have any email from work
12849,transport_taxi,Đặt cho tôi một chiếc taxi Uber đến Bardonia ,book for me an uber taxi to bardonia
1036,alarm_query,Là báo động công việc của tôi được đặt cho ngày mai ,is my work alarm set for tomorrow
2460,general_joke,Nói một số trò đùa. ,say some jokes
9484,play_radio,xin vui lòng chơi fm đỏ ,please play red fm
8569,calendar_set,Tôi muốn bạn sắp xếp một cuộc họp với Bryce Jessie và Carol cho ngày mai lúc chín giờ sáng ,i want you to schedule a meeting with bryce jessie and carol for tomorrow at nine am
3258,news_query,bất kỳ tin tức mới về brad pitt ,any fresh news on brad pitt
8633,calendar_set,Nói cho tôi biết khi sự kiện bắt đầu ,tell me when the event starts
15956,email_sendemail,Olly Email Alice để cô ấy biết chúng tôi đang trên đường ,olly email alice to let her know we are on the way
15663,social_post,Đăng trạng thái mới ,post new status
10489,lists_createoradd,Chuẩn bị danh sách ,prepare list
16898,email_query,Chủ đề của email cuối cùng của tôi là gì ,what was the subject of my last email
2629,takeaway_order,Đặt hàng McDonalds. ,order mcdonalds
7515,calendar_set,Lặp lại sự kiện này ,repeat this event
15688,social_post,Phản hồi dịch vụ khách hàng là gì ,what is the customer service feedback
7829,calendar_query,những gì khác trong danh sách ,what else is on the list
2533,play_music,Sau bài hát này đặt trên Metallica ,after this song put on metallica
14104,qa_definition,Siri mô tả một cầu vồng ,siri describe a rainbow
